hr,temp,gsr,mood
87.4,34.26,423.5,Stressed
73.4,34.1,324.0,Relaxed
103.1,35.49,575.3,Stressed
69.9,33.51,223.6,Relaxed
81.3652314159628,33.54649637128847,474.35835168617456,Focused
98.0,35.18,517.9,Focused
106.9,36.05,630.8,Stressed
74.6,34.08,282.8,Relaxed
60.4,32.31,183.0,Fatigued
61.24869516414551,31.91078882440534,107.22355276401254,Fatigued
71.3,33.21,203.7,Relaxed
90.8,34.58,494.9,Stressed
54.7,31.47,160.9,Fatigued
83.9,34.5,430.8,Focused
101.3,35.4,521.8,Focused
75.3,33.61,302.0,Relaxed
73.96632643681015,33.2647744880558,261.92991508614153,Relaxed
64.7,33.09,191.2,Relaxed
58.3,31.57,171.0,Fatigued
62.8,32.83,180.4,Fatigued
101.7,35.8,630.0,Stressed
75.84730948251982,33.62227030448314,196.85820997837394,Relaxed
70.6,33.24,268.5,Relaxed
56.34902666732953,31.26525395518981,297.84453653349465,Fatigued
65.2,32.43,179.9,Fatigued
76.1,33.08,342.4,Stressed
75.2,33.59,260.5,Relaxed
63.402190418480515,33.47402129782747,184.5343966192566,Relaxed
93.93240427667527,36.26712681249664,654.7855914394277,Stressed
62.4,32.32,183.4,Relaxed
92.5,35.01,464.5,Focused
59.81677565577161,33.000129053351394,124.25757270090097,Relaxed
71.2,33.39,202.7,Relaxed
98.2,35.88,586.4,Stressed
77.7,33.73,314.9,Focused
59.1,32.03,181.8,Fatigued
105.2,36.12,610.1,Stressed
110.5,36.04,652.7,Stressed
99.8,35.47,565.2,Stressed
80.1,33.9,311.9,Focused
103.95177344396528,36.34230421926143,608.2279909402607,Stressed
102.9,35.66,563.4,Stressed
112.6,36.29,639.8,Stressed
71.6,33.85,269.3,Relaxed
66.4,33.11,186.4,Relaxed
82.7,33.73,426.7,Stressed
62.5,32.77,157.3,Relaxed
64.6,32.87,187.9,Relaxed
75.1,34.22,313.7,Focused
82.42779034276845,34.3596953964854,236.6942889670113,Focused
94.0,35.55,490.4,Focused
72.7,33.57,234.2,Relaxed
94.7,35.57,496.6,Focused
105.2,35.93,597.2,Stressed
53.2,31.05,178.5,Fatigued
70.7,33.22,211.5,Relaxed
64.5,31.94,128.0,Fatigued
52.63545535047743,31.73374918125578,113.50616448188379,Fatigued
106.3,35.81,634.0,Stressed
54.3,31.33,130.0,Fatigued
60.4,31.9,161.1,Fatigued
86.0,34.17,429.7,Stressed
81.3,34.32,356.2,Focused
110.22877640112651,36.50073818491983,678.7660098376007,Stressed
102.9,35.37,577.8,Stressed
108.6,36.18,656.7,Stressed
80.1,34.22,325.2,Focused
59.5,32.19,174.1,Fatigued
65.4,33.18,202.3,Relaxed
77.4,33.53,314.8,Relaxed
64.4,32.27,163.7,Relaxed
71.6,33.73,245.4,Relaxed
58.6,31.9,143.7,Fatigued
91.1,34.65,477.3,Stressed
64.2,32.38,173.3,Fatigued
68.4,33.0,234.2,Relaxed
62.6,32.32,156.6,Relaxed
92.4,34.85,458.3,Focused
71.7,33.47,256.1,Relaxed
89.8251433498767,33.96423802116137,423.98574253329326,Focused
60.0,31.93,226.4,Fatigued
96.9,35.03,542.2,Stressed
59.7,32.17,195.9,Fatigued
64.1,32.37,183.6,Relaxed
68.4,32.19,234.2,Fatigued
83.0,34.45,410.0,Focused
63.4,31.61,232.8,Fatigued
101.6,35.74,569.4,Stressed
56.1,31.05,154.3,Fatigued
89.8,34.46,462.3,Focused
80.25978059530125,33.88070634723657,401.5215597029871,Focused
62.95396544469851,33.31428651670508,201.81668769644807,Relaxed
58.7,31.57,160.7,Fatigued
73.1,33.62,261.6,Relaxed
82.3,34.01,320.5,Focused
75.2,33.91,268.3,Relaxed
75.0,33.64,286.8,Relaxed
82.6,34.03,348.2,Focused
105.7,35.9,604.9,Stressed
59.51732972499095,31.216694085324622,138.52369003737007,Fatigued
89.9,34.77,443.7,Focused
59.8,32.04,154.7,Fatigued
59.1,31.74,185.0,Fatigued
111.6997623437329,35.08396364966162,629.8736558256553,Stressed
98.5,35.24,566.2,Stressed
101.3,35.28,564.7,Stressed
48.35434771051085,31.145216646689136,123.9456737685684,Fatigued
101.8,35.56,583.5,Stressed
103.7,36.41,583.5,Stressed
63.7,32.5,163.4,Relaxed
58.7,31.42,177.8,Fatigued
49.030926091001135,31.28120221556966,177.42551975606432,Fatigued
75.1,33.39,375.6,Stressed
86.5,35.0,425.8,Focused
63.6,33.0,163.0,Relaxed
102.0,35.19,559.1,Focused
85.9,34.66,409.3,Focused
108.4,36.1,622.0,Stressed
61.539049087476506,31.192148942006572,131.36195635279782,Fatigued
81.1,33.8,421.4,Stressed
78.9,33.39,346.8,Stressed
80.5,34.03,368.5,Focused
80.20745863206525,34.49779737584866,423.4734454696719,Focused
109.39763785848409,35.7155769588935,435.605931954996,Stressed
84.5,34.49,408.2,Focused
70.3,33.28,253.5,Relaxed
73.4,33.57,243.6,Relaxed
77.4,33.5,302.3,Relaxed
95.2,35.09,509.9,Focused
56.94572102848525,30.807272093671074,159.2356146120291,Fatigued
74.3,33.56,258.3,Relaxed
79.5,33.28,339.0,Focused
66.9,32.93,185.3,Relaxed
71.3,33.39,207.4,Relaxed
58.8,31.58,173.7,Fatigued
76.97579083499583,32.53613926730157,196.94043585554974,Relaxed
65.0,32.86,191.4,Relaxed
53.87771833651761,31.723696027878198,92.81995986224551,Fatigued
77.4,33.93,342.8,Focused
81.4,34.37,351.6,Focused
63.4,32.61,167.3,Relaxed
91.9,34.8,489.5,Stressed
111.01544522455258,36.63617667583664,847.7657147287549,Stressed
94.8,34.76,526.1,Stressed
68.4,33.16,244.5,Relaxed
62.504846455341735,32.55139536227752,153.13799884598038,Fatigued
58.7,32.57,172.5,Relaxed
63.8,32.57,201.1,Relaxed
53.7,31.19,169.0,Fatigued
74.0,33.61,283.0,Relaxed
66.40405021509864,33.784973780003284,146.5911796265984,Relaxed
61.2,32.1,159.8,Fatigued
92.8,34.89,434.5,Focused
72.3,33.52,254.4,Relaxed
64.07295581045233,32.68515402865181,224.48688574743127,Relaxed
119.41440418338276,36.420044655237234,553.7962392237112,Stressed
79.45223613422641,34.51078569799675,385.2488052711516,Focused
65.8,32.28,269.0,Fatigued
85.6,34.51,400.1,Focused
69.1783164976268,32.882380274173315,314.86326037202946,Relaxed
59.075104728822346,31.171749368996128,145.78207793636832,Fatigued
56.58921980308992,31.27420833438785,222.1994373762614,Fatigued
84.2,34.26,371.3,Focused
94.2,34.33,499.6,Stressed
58.7,32.23,176.2,Fatigued
66.3,32.97,226.2,Relaxed
121.59246010751902,36.625774839268075,700.2872084163736,Stressed
97.8,35.83,540.8,Focused
58.3,31.86,142.9,Fatigued
98.7,35.56,528.8,Focused
86.3,35.09,421.4,Focused
79.7,33.69,350.1,Stressed
86.9,34.13,457.9,Stressed
58.9,31.62,167.3,Fatigued
77.7,33.94,344.6,Focused
60.9,32.69,161.0,Relaxed
86.1,34.52,426.5,Focused
73.4,33.77,282.2,Relaxed
87.0,33.78,423.4,Stressed
61.561615069220004,33.34083221402521,198.30096482713017,Relaxed
78.8,33.25,358.8,Stressed
86.8,34.16,409.9,Stressed
87.0,34.52,451.3,Stressed
65.6,32.41,232.4,Fatigued
68.6,33.3,220.0,Relaxed
64.2,32.79,188.9,Relaxed
64.1,32.67,157.4,Relaxed
67.3,33.04,235.5,Relaxed
86.7,34.14,445.2,Stressed
86.2,34.21,446.7,Stressed
102.5,35.98,558.0,Stressed
65.22423894484905,32.88006922596,123.30054258096236,Relaxed
58.8760061897466,30.098305507653173,157.9111700274552,Fatigued
89.1,34.53,401.6,Focused
69.75199443639713,33.455792150092776,175.41139193370356,Relaxed
93.1,35.03,462.8,Focused
61.8,31.61,151.8,Fatigued
54.7,31.33,146.3,Fatigued
54.8,31.57,135.3,Fatigued
77.5,34.25,348.4,Focused
80.0,33.08,353.1,Stressed
67.0,31.99,231.9,Fatigued
93.2,35.12,497.3,Focused
81.5,34.15,355.4,Focused
46.58179484282468,31.52420434874714,166.4951936218182,Fatigued
69.6,33.21,206.2,Relaxed
62.8,31.94,214.0,Fatigued
134.85967987920242,35.47146439936263,812.3748982673998,Stressed
107.4,36.07,613.8,Stressed
72.6,33.23,227.1,Relaxed
54.92372879246682,31.188687388965914,178.36651268839586,Fatigued
61.1,31.74,197.3,Fatigued
76.6,32.98,325.9,Stressed
75.2,33.64,371.4,Stressed
65.2,33.08,156.3,Relaxed
102.1,35.8,560.2,Stressed
68.7,33.1,216.2,Relaxed
58.3,31.39,152.0,Fatigued
85.3,34.73,413.6,Focused
88.6,34.47,445.8,Focused
71.2,33.47,249.6,Relaxed
109.4,35.88,608.7,Stressed
102.5,35.76,561.6,Focused
100.3,35.43,559.2,Focused
58.7,31.89,153.6,Fatigued
83.6,33.68,418.5,Stressed
73.8,33.31,216.6,Relaxed
78.0,33.97,304.8,Focused
88.0,34.33,436.1,Stressed
102.2,35.58,554.2,Stressed
88.5,34.92,421.9,Focused
64.0,32.22,177.1,Relaxed
73.5,33.52,270.6,Relaxed
92.0,34.92,513.6,Stressed
63.1,32.7,154.2,Relaxed
112.74559635494862,37.275571931580124,729.2391409139002,Stressed
67.96671653993282,33.22777803874401,172.39972459944067,Relaxed
97.7,34.74,516.6,Stressed
59.2079823294721,31.196905627730736,131.3812759612524,Fatigued
69.5,33.3,202.4,Relaxed
62.6,32.09,169.8,Fatigued
104.7,36.49,618.9,Stressed
62.5,31.96,138.8,Fatigued
64.8,32.38,181.6,Relaxed
66.1,33.0,181.9,Relaxed
99.0,35.51,546.5,Focused
89.7,34.61,437.2,Stressed
69.6,33.32,214.4,Relaxed
66.8,32.91,190.6,Relaxed
65.6,33.27,190.8,Relaxed
81.7,33.96,374.8,Stressed
119.6538440524636,36.83886899736594,651.4580060277333,Stressed
57.3,32.02,152.7,Fatigued
123.20789057167813,34.68900541043187,790.0968552784243,Stressed
99.9,35.81,558.9,Focused
57.3,31.89,170.0,Fatigued
105.0,35.9,608.0,Stressed
109.29080678557365,35.99311105586641,774.9942514365254,Stressed
60.7,32.59,201.4,Fatigued
73.9,33.84,396.2,Stressed
109.2,36.08,608.3,Stressed
67.18917957189497,33.74736720936113,214.6810666038275,Relaxed
98.8,35.35,536.5,Focused
61.6,31.84,184.1,Fatigued
63.030034250699316,33.270104874233965,130.18487294819548,Relaxed
65.3,32.69,190.4,Relaxed
80.5,33.58,388.0,Stressed
54.5,31.25,158.7,Fatigued
70.8,32.52,288.5,Fatigued
92.0,34.6,510.4,Stressed
81.4,33.46,392.8,Stressed
76.1,33.64,290.8,Relaxed
100.8,35.68,568.1,Stressed
84.0,34.35,429.7,Stressed
65.7,32.7,303.4,Fatigued
75.7,33.94,302.0,Focused
106.9,36.23,637.7,Stressed
84.0,34.11,466.3,Stressed
70.3,33.06,278.3,Fatigued
87.6,34.69,422.6,Focused
103.9,36.26,627.0,Stressed
105.1,36.11,622.3,Stressed
69.1,32.3,248.8,Fatigued
81.4,34.43,384.6,Focused
74.0,33.67,283.2,Relaxed
108.0,35.6,622.2,Stressed
54.4,31.33,147.2,Fatigued
88.2,34.46,412.8,Focused
56.3,31.3,142.4,Fatigued
56.342644887808156,31.26771332495561,165.60902824788724,Fatigued
93.0,34.92,480.7,Focused
96.1,35.38,500.5,Focused
83.5,33.76,339.4,Focused
95.5,35.03,463.8,Focused
58.3,31.55,139.2,Fatigued
59.3,31.79,157.6,Fatigued
74.8,32.57,336.2,Stressed
68.0,33.52,192.2,Relaxed
89.7,34.77,423.5,Focused
110.0,36.3,650.1,Stressed
110.7,36.76,643.6,Stressed
130.28331950223,36.33687398834005,577.4753901852473,Stressed
88.5,34.15,374.2,Focused
56.5,31.41,184.5,Fatigued
67.0,32.69,253.7,Fatigued
105.2,36.09,632.4,Stressed
102.7,35.86,575.3,Stressed
91.3,34.06,433.9,Stressed
72.0,33.35,235.4,Relaxed
85.3,35.09,442.5,Focused
79.2,33.97,320.3,Focused
73.8,32.96,321.0,Fatigued
90.0,34.58,432.7,Stressed
69.1,33.35,224.8,Relaxed
60.0,31.65,165.8,Fatigued
61.5,31.83,176.0,Fatigued
92.4,35.03,438.1,Focused
74.3,33.31,264.1,Relaxed
101.43199450186555,37.08887036795814,791.1560987455035,Stressed
77.1,33.27,336.8,Fatigued
129.51634476621703,36.33001301814308,778.8742213026405,Stressed
105.7,35.56,602.4,Stressed
78.4,33.92,283.3,Relaxed
73.7,32.87,330.6,Stressed
74.5,33.48,259.7,Relaxed
68.5,32.57,172.5,Relaxed
78.6,33.01,341.8,Stressed
101.02437240068632,35.82267854288075,531.9624818306048,Stressed
99.9,35.42,585.9,Stressed
101.8,35.91,557.0,Stressed
81.5,34.29,345.5,Focused
92.0,34.76,450.7,Focused
78.4,34.05,298.6,Relaxed
95.5,34.5,496.8,Stressed
64.6,33.03,159.4,Relaxed
61.7,32.07,175.3,Fatigued
107.4,36.01,635.9,Stressed
62.3,32.33,192.3,Relaxed
109.2,36.1,627.4,Stressed
72.5,32.52,271.4,Fatigued
98.6,34.92,532.9,Stressed
57.2,31.79,133.2,Fatigued
110.80779322558612,35.21333630030226,694.8926153361599,Stressed
71.4,33.27,209.1,Relaxed
61.7,31.94,219.3,Fatigued
62.8,31.91,156.8,Fatigued
99.7,34.94,535.0,Stressed
81.7,34.36,364.7,Focused
91.6,35.3,462.5,Focused
66.1,32.85,191.7,Relaxed
80.6,34.44,384.6,Focused
76.5,33.67,321.4,Relaxed
86.3,34.41,375.2,Focused
79.6,34.32,323.2,Focused
104.9,35.8,614.1,Stressed
87.6,34.43,367.0,Focused
75.3,33.71,299.2,Relaxed
83.5,34.19,395.2,Focused
71.65599077789929,33.92633519178002,194.67517560872093,Relaxed
69.6,33.3,220.6,Relaxed
60.2,31.97,156.0,Fatigued
112.6,36.6,658.1,Stressed
106.2,36.24,623.2,Stressed
71.41002958106633,33.30915373171281,220.60367864364665,Relaxed
77.2,32.99,365.6,Stressed
63.5,32.25,164.7,Fatigued
64.6,32.64,175.5,Fatigued
70.0,33.18,262.5,Relaxed
97.2,35.52,527.8,Focused
79.7,34.09,342.7,Focused
68.6,32.6,266.3,Fatigued
68.36299009634074,33.12876890677811,124.50027184655106,Relaxed
112.0,36.15,628.1,Stressed
74.4,33.65,271.2,Relaxed
58.9,31.66,164.7,Fatigued
59.6,31.89,170.5,Fatigued
103.6,35.66,571.3,Stressed
93.9,35.2,513.9,Focused
68.4,33.44,249.1,Relaxed
68.2,33.12,175.5,Relaxed
62.3,32.42,169.9,Fatigued
71.1,33.59,246.7,Relaxed
67.7,33.44,196.8,Relaxed
108.1,35.73,617.5,Stressed
86.3,34.35,458.7,Stressed
99.4,35.27,508.1,Focused
76.9,33.14,361.1,Stressed
92.9,34.4,456.6,Stressed
98.9,35.07,515.7,Stressed
62.5,32.74,155.5,Relaxed
60.78429414468375,30.99767433489026,171.31066562977315,Fatigued
57.9,31.68,181.4,Fatigued
97.8,35.12,515.4,Focused
95.7,35.61,512.2,Focused
67.9,32.63,159.8,Relaxed
58.3,32.06,163.9,Fatigued
96.0,35.34,533.1,Stressed
89.8,34.67,472.6,Focused
53.3,31.05,149.1,Fatigued
66.7042721775704,33.26279606103706,206.15752999550054,Relaxed
82.1,33.99,324.4,Relaxed
73.8,33.57,250.1,Relaxed
59.477058689835935,31.136196849292944,166.9149173354082,Fatigued
76.9,33.88,308.6,Relaxed
60.0,31.62,166.1,Fatigued
97.6,34.99,481.2,Focused
109.1,36.39,631.7,Stressed
68.9,33.63,211.3,Relaxed
96.5,35.12,541.9,Stressed
91.0,34.84,419.8,Focused
101.66719324269089,36.49136692576404,607.6933404286175,Stressed
108.6,36.09,593.6,Stressed
92.9,35.17,486.7,Focused
65.7,33.09,209.3,Relaxed
80.1,33.87,338.6,Focused
98.17433651874303,36.76563766535532,636.3898792872246,Stressed
66.7,33.02,198.6,Relaxed
61.9,32.48,209.2,Relaxed
55.5,31.59,153.1,Fatigued
78.2,34.16,331.6,Focused
103.8,35.79,578.1,Stressed
62.1,32.24,171.0,Relaxed
62.6,32.73,204.1,Relaxed
103.3,36.12,595.6,Stressed
79.4,33.7,319.7,Relaxed
111.2,35.94,619.4,Stressed
89.2,34.66,473.3,Stressed
103.7,35.54,646.9,Stressed
66.6,32.94,207.1,Relaxed
80.5,34.11,330.9,Focused
82.6897850596543,35.17269024837393,328.0584262804583,Focused
104.8,35.89,614.7,Stressed
92.4,34.84,489.0,Stressed
87.2,34.74,452.6,Focused
75.3,33.52,281.6,Relaxed
59.4,32.14,161.4,Fatigued
99.15403379493328,37.00844046113078,674.3077990268358,Stressed
75.6,32.94,307.3,Fatigued
78.5,33.8,341.1,Focused
66.40438252215365,33.11748070033041,205.1325440977491,Relaxed
51.59811885034954,31.05798287187486,186.7870266953702,Fatigued
84.3,34.35,408.8,Focused
92.9,35.11,523.3,Stressed
85.7,34.77,433.0,Focused
108.91061120742286,35.36099137818005,610.1847741103113,Stressed
64.7,32.73,173.1,Relaxed
99.00638554834113,33.480855176759164,482.35465814972514,Focused
63.4,32.73,186.5,Relaxed
101.27239385868943,36.89153206526708,818.1013180800244,Stressed
87.0,34.35,484.2,Stressed
66.7,33.11,188.6,Relaxed
69.70170224426006,33.24985335732911,245.42182327855915,Relaxed
84.0,34.05,394.6,Stressed
85.723933317003,33.69540637449203,469.36846532838996,Focused
67.5,33.48,237.6,Relaxed
106.1,35.52,602.4,Stressed
106.7,36.38,598.2,Stressed
75.2,33.35,295.0,Relaxed
90.0,34.69,436.2,Focused
101.9,35.4,566.0,Stressed
61.7,32.07,125.3,Fatigued
83.0,33.87,309.0,Focused
63.8,32.43,189.1,Relaxed
55.2,32.12,153.3,Fatigued
89.2,34.07,394.5,Focused
54.7,31.28,182.7,Fatigued
88.0,34.86,447.9,Focused
59.2,32.1,170.0,Fatigued
66.4,33.07,175.5,Relaxed
78.2,33.77,309.7,Relaxed
93.3,35.11,470.2,Focused
70.48213889088024,33.44927463870305,180.9044880525183,Relaxed
95.2,34.63,500.7,Focused
80.1,34.13,354.5,Focused
63.87234241690348,33.557808427832256,128.64016209481935,Relaxed
67.0,32.46,170.1,Relaxed
72.5,33.5,233.4,Relaxed
66.0,32.96,168.3,Relaxed
78.0,34.06,292.1,Relaxed
60.69497805529575,33.582315358819336,196.73612964899152,Relaxed
72.7,33.25,259.4,Relaxed
97.25578234897282,36.281781546063556,581.3007344525869,Stressed
90.1,34.1,481.2,Stressed
81.7,34.45,366.0,Focused
62.124018574194984,33.06592769224997,198.9951018914295,Relaxed
60.5,31.31,183.9,Fatigued
63.73976438559306,32.95173098050103,284.9122766479019,Relaxed
105.1,35.73,611.1,Stressed
74.3,33.53,240.6,Relaxed
73.2,34.11,281.0,Relaxed
94.5,35.48,548.7,Focused
94.4,35.17,550.4,Focused
62.9,32.17,155.3,Fatigued
74.3,33.29,256.4,Relaxed
69.0,32.3,281.9,Fatigued
83.3,34.18,440.0,Stressed
107.1,36.03,608.2,Stressed
62.56121170720012,30.955675301416697,225.17158858606896,Fatigued
73.9,33.63,266.7,Relaxed
81.2,34.45,353.5,Focused
95.6,35.47,499.4,Focused
110.8,36.72,669.0,Stressed
112.8,35.99,638.6,Stressed
61.5,32.68,182.6,Fatigued
110.2,36.3,650.8,Stressed
67.3,33.2,210.5,Relaxed
58.4,32.25,161.5,Fatigued
77.6,33.76,326.0,Focused
86.8,34.57,444.8,Stressed
60.35669720225477,32.6175603024898,85.37289101040948,Relaxed
114.97155830993721,36.012939931552076,716.5946281294772,Stressed
63.482126661181105,33.233351049560575,229.08696841076875,Relaxed
92.18216946755108,33.920286623389366,229.10130436128347,Focused
55.0,31.49,141.7,Fatigued
80.3,34.15,320.9,Focused
74.7,33.58,246.5,Relaxed
75.9,33.87,260.6,Relaxed
94.7,34.89,528.4,Stressed
66.0,33.02,190.5,Relaxed
88.5,34.35,441.0,Stressed
58.5,32.35,154.6,Fatigued
95.9,35.61,519.9,Focused
100.3,36.06,558.7,Stressed
65.8,33.36,210.7,Relaxed
61.7,32.22,211.5,Fatigued
109.3487539068491,36.06143590697426,527.4221536578871,Stressed
72.7,33.5,246.0,Relaxed
67.4,32.54,292.3,Fatigued
59.64262733597633,31.03176563773996,290.9382688228899,Fatigued
116.65327759409067,35.20133191609361,585.1922994608578,Stressed
59.5,31.43,149.7,Fatigued
57.5,32.33,144.8,Fatigued
108.17474838842762,36.24696282946699,842.4366176416323,Stressed
81.05806461582202,34.36986887318731,524.7149547880838,Focused
88.1,35.1,430.6,Focused
93.1,34.96,465.9,Focused
96.3,35.02,514.3,Stressed
55.0,31.46,169.7,Fatigued
111.18485577986233,35.93641785510903,726.276658525931,Stressed
65.4,32.4,189.7,Relaxed
69.4,33.34,256.5,Relaxed
93.2,35.23,541.6,Focused
91.9,35.19,545.6,Focused
63.0,32.96,193.7,Relaxed
71.83465590261852,33.010616838817235,180.23631866299633,Relaxed
87.74827637708282,35.94352671104991,751.3653192086906,Stressed
78.3,33.76,291.1,Relaxed
79.5,33.93,332.8,Focused
95.6,35.33,536.9,Focused
80.5,33.61,396.5,Stressed
59.1,31.26,201.1,Fatigued
89.6,34.62,479.2,Stressed
88.2716932226147,34.36899051388936,335.2241824694757,Focused
83.9,34.42,389.9,Focused
90.6,34.96,453.2,Stressed
81.1,34.22,381.5,Focused
85.9,34.28,461.0,Stressed
96.2,35.09,530.5,Focused
57.8,31.74,142.9,Fatigued
107.1,36.11,611.8,Stressed
75.8,33.23,272.3,Relaxed
61.2,32.07,150.5,Fatigued
58.4,31.93,167.4,Fatigued
104.8,35.75,600.6,Stressed
101.3,35.68,565.4,Stressed
93.5,35.18,498.3,Focused
97.6,35.52,579.1,Focused
105.3,36.12,562.1,Stressed
104.2,35.75,562.7,Stressed
46.4793454533177,30.864688245224876,213.93633504692016,Fatigued
90.7,34.66,459.1,Focused
81.96342671209028,34.06297038625086,255.51763342565278,Focused
72.7,33.44,238.0,Relaxed
61.3,31.66,181.6,Fatigued
77.2,33.54,285.9,Relaxed
72.3,33.26,264.5,Relaxed
72.9,33.8,271.1,Relaxed
84.0,34.48,368.2,Focused
75.6,33.9,294.6,Relaxed
78.0,33.32,332.8,Stressed
82.2,34.11,359.4,Focused
85.0,34.12,415.1,Focused
85.08484812950941,34.91738592198018,413.0159786487426,Focused
66.3,33.11,163.0,Relaxed
62.99197879995366,33.13789214224284,227.88164341807354,Relaxed
88.1,35.14,470.9,Focused
79.2,34.32,329.9,Focused
96.41887088525263,35.37549119416091,624.8840606391354,Stressed
66.4,32.42,185.3,Relaxed
64.1,33.29,203.5,Relaxed
100.5,35.39,564.7,Focused
59.8,32.09,203.7,Fatigued
69.71610623350404,33.429248505465274,193.9755646866633,Relaxed
79.6,33.82,285.1,Relaxed
87.3,34.48,461.5,Stressed
61.2,31.76,174.4,Fatigued
64.2,32.86,190.1,Relaxed
97.9,35.32,552.3,Focused
104.4,36.65,615.5,Stressed
92.9,35.25,483.8,Focused
64.72497378199675,33.5572265700944,151.0413273367223,Relaxed
67.28759428965252,33.55060158947009,193.87454634315435,Relaxed
61.7,32.25,162.9,Fatigued
64.2,32.76,202.8,Fatigued
82.005463183787,34.36193991751365,352.32984912760514,Focused
70.37184952571323,32.5214665963123,178.92225268187144,Relaxed
105.84104625104082,37.410892926097766,749.0664382865243,Stressed
102.0,35.7,608.3,Stressed
64.9,32.89,179.5,Relaxed
63.2,32.63,182.7,Fatigued
103.1,35.68,575.4,Stressed
68.7,33.4,214.4,Relaxed
104.0,35.87,577.6,Stressed
77.9,33.16,338.5,Stressed
76.3,33.77,341.9,Focused
87.3,34.22,388.8,Focused
102.3,36.01,594.2,Stressed
106.4,36.17,620.2,Stressed
92.7,34.92,465.1,Stressed
59.9,31.57,165.1,Fatigued
60.2,31.73,175.2,Fatigued
78.5,34.09,388.7,Focused
68.8,32.65,184.5,Relaxed
68.5,32.27,262.8,Fatigued
69.9,33.06,273.7,Relaxed
60.0,31.91,173.6,Fatigued
69.5,33.29,212.9,Relaxed
112.6,36.41,640.2,Stressed
110.8,36.23,637.1,Stressed
107.90567044737547,37.16047508181092,612.1471793968085,Stressed
104.7,35.71,568.9,Stressed
91.4,34.8,464.4,Focused
77.7477465122068,34.59871947793537,325.98548786196153,Focused
95.75424441376525,35.88674031867417,489.7433657693937,Stressed
84.5,34.46,359.5,Focused
90.00324536719172,36.899193008511375,651.6316022788951,Stressed
83.3,34.49,382.8,Focused
94.6,35.11,491.1,Focused
90.0,34.61,430.1,Focused
72.7,33.61,307.7,Relaxed
57.9,31.31,153.5,Fatigued
59.4,31.47,166.6,Fatigued
92.2,35.2,487.3,Focused
92.0,35.12,491.0,Focused
74.3,33.85,325.3,Relaxed
75.9,33.88,316.1,Relaxed
81.2931983530477,34.1688991435617,409.7148645468386,Focused
93.7,34.7,442.9,Focused
70.10256864613216,33.02114750424915,237.32860217394892,Relaxed
74.3,33.62,274.8,Relaxed
98.3,35.38,500.3,Focused
97.2,35.08,471.1,Focused
78.7,33.98,333.0,Relaxed
88.3,33.96,445.4,Stressed
57.2,31.83,144.8,Fatigued
64.3,32.2,217.6,Fatigued
68.6,32.95,191.4,Relaxed
91.5,35.02,481.0,Focused
75.3,33.8,262.2,Relaxed
60.9,31.93,169.3,Fatigued
76.0,33.41,256.0,Relaxed
67.4,32.32,256.4,Fatigued
69.4,33.27,240.1,Relaxed
67.65917486802823,33.54612779800861,169.50324747480462,Relaxed
61.7,32.61,199.2,Relaxed
65.7,32.46,165.6,Relaxed
87.5,34.6,463.3,Focused
62.2,32.08,247.5,Fatigued
68.9,32.97,195.3,Relaxed
94.5,35.2,486.2,Focused
84.9,34.13,383.1,Focused
71.1,32.65,306.6,Fatigued
78.4,33.31,341.6,Stressed
57.55702018230867,31.122846423347493,134.97402825755552,Fatigued
77.4,34.05,317.0,Focused
63.3,33.04,178.6,Relaxed
55.6,31.12,145.3,Fatigued
61.7,32.59,172.4,Relaxed
77.2,33.4,368.8,Stressed
84.1,34.49,410.8,Focused
89.6,34.77,455.1,Focused
53.1,31.42,162.0,Fatigued
68.9,33.09,312.7,Fatigued
87.5,34.47,396.8,Focused
69.5,32.31,293.3,Fatigued
87.09942173955571,34.25039024633848,437.7133426832046,Focused
68.0,32.4,308.4,Fatigued
99.5,35.25,539.7,Focused
56.3,31.64,148.1,Fatigued
63.9,32.65,162.2,Fatigued
80.5,34.07,354.1,Focused
106.8,36.47,619.6,Stressed
68.1,33.11,228.2,Relaxed
109.0,36.05,611.3,Stressed
61.450768579990545,30.858416541304102,171.63840188190827,Fatigued
96.3,35.6,526.5,Focused
71.9,33.08,244.0,Relaxed
71.52447050315735,33.06138362914158,186.1588273657407,Relaxed
103.3,35.77,561.0,Stressed
65.4,33.27,185.9,Relaxed
66.06014869617874,32.51821392913775,96.18366512251941,Relaxed
75.5,33.69,297.5,Relaxed
84.8,33.8,414.3,Focused
73.5,33.74,300.4,Relaxed
103.0,35.93,598.7,Stressed
102.1,36.04,553.3,Focused
88.3,33.73,406.3,Stressed
105.4,35.98,615.2,Stressed
81.14365505247756,34.01599076352875,248.08997298137447,Focused
69.8,33.47,266.0,Relaxed
79.40296681209975,34.417547088221674,561.5785096654998,Focused
68.4,33.16,194.3,Relaxed
66.9,32.63,275.6,Fatigued
104.3,35.88,558.2,Stressed
66.1,33.45,211.6,Relaxed
67.1,33.31,231.1,Relaxed
73.17252371807822,33.39505262103524,272.82495648499645,Relaxed
97.1,35.15,473.4,Focused
100.8,35.3,550.7,Stressed
100.3,35.81,524.8,Focused
74.8,33.77,392.6,Stressed
102.0,35.83,589.5,Stressed
81.6,34.36,422.3,Stressed
66.7,33.26,171.5,Relaxed
67.0,33.02,174.0,Relaxed
79.6,33.85,398.6,Stressed
106.3,36.26,651.0,Stressed
55.7,31.53,167.3,Fatigued
